Drug,Enzymes,Action,Species,Database,DrugID,Gene,Reference,Strength
Perhexiline,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01074
Diphenhydramine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01075
Atorvastatin,2D6,inhibitor,Not Specified,DrugBank,DB01076
Tegaserod,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01079
Primaquine,2D6,inhibitor,Not Specified,DrugBank,DB01087
Dimethyl sulfoxide,2D6,inhibitor,Not Specified,DrugBank,DB01093
Fluvastatin,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01095
Oxamniquine,2D6,inhibitor,Not Specified,DrugBank,DB01096
Pimozide,2D6,inhibitor,Not Specified,DrugBank,DB01100
Sertraline,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01104
Methyprylon,2D6,substrate,Not Specified,DrugBank,DB01107
Miconazole,2D6,inhibitor,Not Specified,DrugBank,DB01110
Chlorphenamine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01114
Nifedipine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01115
Amiodarone,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01118
Bicalutamide,2D6,inhibitor,Not Specified,DrugBank,DB01128
Rabeprazole,2D6,inhibitor,Not Specified,DrugBank,DB01129
Proguanil,2D6,inhibitor,Not Specified,DrugBank,DB01131
Pioglitazone,2D6,inhibitor,Not Specified,DrugBank,DB01132
Carvedilol,2D6,substrate,Not Specified,DrugBank,DB01136
Doxepin,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01142
Nefazodone,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01149
Desipramine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01151
Bupropion,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01156
Halothane,2D6,substrate,Not Specified,DrugBank,DB01159
Cilostazol,2D6,substrate,Not Specified,DrugBank,DB01166
Itraconazole,2D6,inhibitor,Not Specified,DrugBank,DB01167
Moclobemide,2D6,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB01171
Escitalopram,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01175
Idarubicin,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01177
Propafenone,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01182
Domperidone,2D6,substrate,Not Specified,DrugBank,DB01184
Pergolide,2D6,inhibitor,Not Specified,DrugBank,DB01186
Dexfenfluramine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01191
Oxymorphone,2D6,substrate,Not Specified,DrugBank,DB01192
Acebutolol,2D6,inhibitor,Not Specified,DrugBank,DB01193
Flecainide,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01195
Captopril,2D6,substrate,Not Specified,DrugBank,DB01197
Rifapentine,2D6,inducer,Not Specified,DrugBank,DB01201
Lomustine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01206
Halofantrine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01218
Quetiapine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01224
Encainide,2D6,substrate,Not Specified,DrugBank,DB01228
Saquinavir,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01232
Metoclopramide,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01233
Dexamethasone,2D6,inducer,Not Specified,DrugBank,DB01234
Levodopa,2D6,substrate,Not Specified,DrugBank,DB01235
Aripiprazole,2D6,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB01238
Clomipramine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01242
Bepridil,2D6,substrate,Not Specified,DrugBank,DB01244
Arformoterol,2D6,substrate,Not Specified,DrugBank,DB01274
Mibefradil,2D6,inhibitor,Not Specified,DrugBank,DB01388
Yohimbine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01392
Methotrimeprazine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01403
Tiotropium,2D6,substrate,Not Specified,DrugBank,DB01409
Aminophenazone,2D6,substrate,Not Specified,DrugBank,DB01424
Ajmaline,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01426
Aprindine,2D6,substrate,Not Specified,DrugBank,DB01429
Antipyrine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01435
Glutethimide,2D6,inducer,Not Specified,DrugBank,DB01437
Ethylmorphine,2D6,substrate,Not Specified,DrugBank,DB01466
4-Methoxyamphetamine,2D6,substrate,Not Specified,DrugBank,DB01472
Dihydrocodeine,2D6,substrate,Not Specified,DrugBank,DB01551
Dextroamphetamine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01576
Methamphetamine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01577
Oxprenolol,2D6,inhibitor,Not Specified,DrugBank,DB01580
Lopinavir,2D6,inhibitor,Not Specified,DrugBank,DB01601
Hydroxychloroquine,2D6,inhibitor,Not Specified,DrugBank,DB01611
Pipotiazine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01621
Thiothixene,2D6,inhibitor,Not Specified,DrugBank,DB01623
Zuclopenthixol,2D6,substrate,Not Specified,DrugBank,DB01624
Etoricoxib,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB01628
Rutin,2D6,inhibitor,Not Specified,DrugBank,DB01698
Nicotinamide,2D6,inhibitor,Not Specified,DrugBank,DB02701
Acetylcholine,2D6,substrate,Not Specified,DrugBank,DB03128
Phenacetin,2D6,substrate,Not Specified,DrugBank,DB03783
Debrisoquin,2D6,substrate,Not Specified,DrugBank,DB04840
Flunarizine,2D6,substrate,Not Specified,DrugBank,DB04841
Tetrabenazine,2D6,substrate,Not Specified,DrugBank,DB04844
Dronedarone,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB04855
Nebivolol,2D6,substrate,Not Specified,DrugBank,DB04861
Nilotinib,2D6,inhibitor,Not Specified,DrugBank,DB04868
Lorcaserin,2D6,substrate,Not Specified,DrugBank,DB04871
Tesmilifene,2D6,substrate,Not Specified,DrugBank,DB04905
Clevidipine,2D6,substrate,Not Specified,DrugBank,DB04920
Iloperidone,2D6,substrate,Not Specified,DrugBank,DB04946
Trabectedin,2D6,substrate,Not Specified,DrugBank,DB05109
Rotigotine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB05271
Abiraterone,2D6,inhibitor,Not Specified,DrugBank,DB05812
Cariprazine,2D6,substrate,Not Specified,DrugBank,DB06016
Sertindole,2D6,substrate,Not Specified,DrugBank,DB06144
Mianserin,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB06148
Alogliptin,2D6,substrate,Not Specified,DrugBank,DB06203
Tapentadol,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB06204
Asenapine,2D6,inhibitor,Not Specified,DrugBank,DB06216
Temsirolimus,2D6,inhibitor,Not Specified,DrugBank,DB06287
Dapagliflozin,2D6,substrate,Not Specified,DrugBank,DB06292
Pazopanib,2D6,substrate,Not Specified,DrugBank,DB06589
Esmirtazapine,2D6,substrate,Not Specified,DrugBank,DB06678
Vilazodone,2D6,substrate,Not Specified,DrugBank,DB06684
Mepyramine,2D6,inhibitor,Not Specified,DrugBank,DB06691
Artemether,2D6,substrate,Not Specified,DrugBank,DB06697
Dexmethylphenidate,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB06701
Fesoterodine,2D6,substrate,Not Specified,DrugBank,DB06702
Lumefantrine,2D6,inhibitor,Not Specified,DrugBank,DB06708
Bufuralol,2D6,substrate,Not Specified,DrugBank,DB06726
Sparteine,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB06727
Sulfaphenazole,2D6,inhibitor,Not Specified,DrugBank,DB06729
Benzyl alcohol,2D6,substrate,Not Specified,DrugBank,DB06770
Methylnaltrexone,2D6,inhibitor,Not Specified,DrugBank,DB06800
Fingolimod,2D6,substrate,Not Specified,DrugBank,DB08868
Vemurafenib,2D6,inhibitor,Not Specified,DrugBank,DB08881
Mirabegron,2D6,"substrate, inhibitor",Not Specified,DrugBank,DB08893
Enzalutamide,2D6,inhibitor,Not Specified,DrugBank,DB08899
Ponatinib,2D6,substrate,Not Specified,DrugBank,DB08901
Levomilnacipran,2D6,substrate,Not Specified,DrugBank,DB08918
Eliglustat,2D6,substrate,Not Specified,DrugBank,DB09039
Netupitant,2D6,substrate,Not Specified,DrugBank,DB09048
Naloxegol,2D6,inhibitor,Not Specified,DrugBank,DB09049
Ibrutinib,2D6,substrate,Not Specified,DrugBank,DB09053
Cobicistat,2D6,inhibitor,Not Specified,DrugBank,DB09065
Umeclidinium,2D6,substrate,Not Specified,DrugBank,DB09076
Brexpiprazole,2D6,substrate,Not Specified,DrugBank,DB09128
Rolapitant,2D6,inhibitor,Not Specified,DrugBank,DB09291
Acebutolol , 2D6,inhibitor ,human ,SuperCYP, 037517309
Acetylcholin , 2D6,substrate ,human ,SuperCYP, 000051843
Acetylcholine , 2D6,substrate ,human ,SuperCYP, 000051843
Ajmaline , 2D6,inhibitor ,human ,SuperCYP, 004360127
Ajmaline , 2D6,substrate ,human ,SuperCYP, 004360127
Almotriptan , 2D6,substrate ,human ,SuperCYP, 154323576
Almotriptan , 2D6,substrate ,human ,SuperCYP, 154323576
Alprenolol , 2D6,substrate ,human ,SuperCYP, 013655522
Alprenolol , 2D6,substrate ,,SuperCYP, 013655522
Amfetamine , 2D6,substrate ,human ,SuperCYP, 000300629
Amfetamine , 2D6,inhibitor ,human ,SuperCYP, 000300629
Amfetamine , 2D6,substrate ,,SuperCYP, 000300629
Aminobutyric acid , 2D6,substrate ,,SuperCYP, 028805767
Aminophenazone , 2D6,substrate ,human ,SuperCYP, 000058151
Amiodarone , 2D6,inhibitor ,human ,SuperCYP, 001951253
Amiodarone , 2D6,substrate ,human ,SuperCYP, 001951253
Amiodarone , 2D6,inhibitor ,human ,SuperCYP, 001951253
Amitriptyline , 2D6,inhibitor ,human ,SuperCYP, 000050486
Amitriptyline , 2D6,substrate ,human ,SuperCYP, 000050486
Amitriptyline , 2D6,substrate ,,SuperCYP, 000050486
Amitriptyline , 2D6,substrate ,human ,SuperCYP, 000050486
Amlodipine , 2D6,inhibitor ,human ,SuperCYP, 088150429
Amlodipine , 2D6,inhibitor ,human ,SuperCYP, 088150429
Amodiaquine , 2D6,inhibitor ,human ,SuperCYP, 000086420
Amodiaquine , 2D6,inhibitor ,human ,SuperCYP, 000086420
Amprenavir , 2D6,substrate ,human ,SuperCYP, 161814499
Amsacrine , 2D6,substrate ,human ,SuperCYP, 051264143
Aprindine , 2D6,substrate ,human ,SuperCYP, 037640714
Aprindine , 2D6,substrate ,human ,SuperCYP, 037640714
Aripiprazole , 2D6,substrate ,human ,SuperCYP, 129722129
Aripiprazole , 2D6,inhibitor ,human ,SuperCYP, 129722129
Aripiprazole , 2D6,inducer ,human ,SuperCYP, 129722129
Aripiprazole , 2D6,substrate ,human ,SuperCYP, 129722129
Artemether , 2D6,substrate ,human ,SuperCYP, 071939510
Astemizole , 2D6,substrate ,human ,SuperCYP, 068844779
Atomoxetine , 2D6,substrate ,human ,SuperCYP, 083015263
Atomoxetine , 2D6,inhibitor ,human ,SuperCYP, 083015263
Atomoxetine , 2D6,substrate ,human ,SuperCYP, 083015263
Atomoxetine , 2D6,substrate ,,SuperCYP, 083015263
Atomoxetine , 2D6,inhibitor ,human ,SuperCYP, 083015263
Azelastine , 2D6,inhibitor ,human ,SuperCYP, 058581898
Azelastine , 2D6,substrate ,human ,SuperCYP, 058581898
Azelastine , 2D6,inhibitor ,human ,SuperCYP, 058581898
Azelastine , 2D6,substrate ,human ,SuperCYP, 058581898
Barnidipine , 2D6,inhibitor ,human ,SuperCYP, 104713759
Barnidipine , 2D6,inhibitor ,human ,SuperCYP, 104713759
Befunolol , 2D6,substrate ,,SuperCYP, 039552017
Benidipine , 2D6,inhibitor ,human ,SuperCYP, 105979177
Benzatropine , 2D6,substrate ,human ,SuperCYP, 000086135
Benzethonium , 2D6,substrate ,human ,SuperCYP, 000121540
Benzydamine , 2D6,substrate ,human ,SuperCYP, 000642728
Benzydamine , 2D6,substrate ,human ,SuperCYP, 000642728
Bepridil , 2D6,substrate ,human ,SuperCYP, 064706543
Betaxolol , 2D6,inhibitor ,human ,SuperCYP, 063659187
Betaxolol , 2D6,inhibitor ,human ,SuperCYP, 063659187
Betaxolol , 2D6,substrate ,human ,SuperCYP, 063659187
Bicalutamide , 2D6,inhibitor ,,SuperCYP, 090357065
Biperiden , 2D6,inhibitor ,human ,SuperCYP, 000514658
Biperiden , 2D6,inhibitor ,human ,SuperCYP, 000514658
Bisoprolol , 2D6,substrate ,human ,SuperCYP, 066722449
Bisoprolol , 2D6,substrate ,human ,SuperCYP, 066722449
Bortezomib , 2D6,substrate ,human ,SuperCYP, 179324697
Bortezomib , 2D6,inhibitor ,human ,SuperCYP, 179324697
Bortezomib , 2D6,substrate ,human ,SuperCYP, 179324697
Brompheniramine , 2D6,inhibitor ,human ,SuperCYP, 000086226
Brompheniramine , 2D6,substrate ,human ,SuperCYP, 000086226
Budipine , 2D6,inhibitor ,human ,SuperCYP, 057982782
Budipine , 2D6,inhibitor ,human ,SuperCYP, 057982782
Buflomedil , 2D6,substrate ,human ,SuperCYP, 055837257
Bupivacaine , 2D6,substrate ,human ,SuperCYP, 038396393
Bupivacaine , 2D6,substrate ,human ,SuperCYP, 038396393
Bupranolol , 2D6,substrate ,human ,SuperCYP, 014556468
Bupranolol , 2D6,substrate ,human ,SuperCYP, 014556468
Buprenorphine , 2D6,inhibitor ,human ,SuperCYP, 052485797
Buprenorphine , 2D6,substrate ,human ,SuperCYP, 052485797
Buprenorphine , 2D6,inhibitor ,human ,SuperCYP, 052485797
Bupropion , 2D6,inhibitor ,human ,SuperCYP, 034911552
Bupropion , 2D6,substrate ,human ,SuperCYP, 034911552
Bupropion , 2D6,inhibitor ,human ,SuperCYP, 034911552
Bupropion , 2D6,inhibitor ,human ,SuperCYP, 034911552
Buspirone , 2D6,substrate ,human ,SuperCYP, 036505847
Buspirone , 2D6,substrate ,human ,SuperCYP, 036505847
Caffeine , 2D6,substrate ,human ,SuperCYP, 000058082
Capsaicin , 2D6,substrate ,human ,SuperCYP, 000404864
Capsaicin , 2D6,substrate ,human ,SuperCYP, 000404864
Captopril , 2D6,substrate ,human ,SuperCYP, 062571862
Captopril , 2D6,substrate ,human ,SuperCYP, 062571862
Carbinoxamine , 2D6,inhibitor ,human ,SuperCYP, 000486168
Carteolol , 2D6,substrate ,human ,SuperCYP, 051781067
Carteolol , 2D6,inhibitor ,human ,SuperCYP, 051781067
Carvedilol , 2D6,substrate ,,SuperCYP, 072956093
Carvedilol , 2D6,substrate ,human ,SuperCYP, 072956093
Carvedilol , 2D6,substrate ,human ,SuperCYP, 072956093
Cefalexin , 2D6,substrate ,human ,SuperCYP, 015686712
Celecoxib , 2D6,inhibitor ,human ,SuperCYP, 169590425
Celecoxib , 2D6,inhibitor ,human ,SuperCYP, 169590425
Celecoxib , 2D6,inhibitor ,human ,SuperCYP, 184007952
Chinin , 2D6,inhibitor ,human ,SuperCYP, 000130950
Chinin , 2D6,inhibitor ,human ,SuperCYP, 000130950
Chlordiazepoxide , 2D6,substrate ,human ,SuperCYP, 000058253
Chloroquine , 2D6,inhibitor ,human ,SuperCYP, 000054057
Chloroquine , 2D6,substrate ,human ,SuperCYP, 000054057
Chloroquine , 2D6,inhibitor ,human ,SuperCYP, 000054057
Chloroquine , 2D6,substrate ,human ,SuperCYP, 000054057
Chloroxylenol , 2D6,substrate ,human ,SuperCYP, 000088040
Chlorphenamine , 2D6,inhibitor ,human ,SuperCYP, 000132229
Chlorphenamine , 2D6,substrate ,human ,SuperCYP, 000132229
Chlorphenamine , 2D6,inhibitor ,human ,SuperCYP, 000132229
Chlorphenamine , 2D6,substrate ,human ,SuperCYP, 000132229
Chlorpromazine , 2D6,inhibitor ,human ,SuperCYP, 000050533
Chlorpromazine , 2D6,substrate ,human ,SuperCYP, 000050533
Chlorpromazine , 2D6,inhibitor ,human ,SuperCYP, 000050533
Chlorpromazine , 2D6,substrate ,human ,SuperCYP, 000050533
Chlorzoxazone , 2D6,substrate ,human ,SuperCYP, 000095250
Chlorzoxazone , 2D6,substrate ,human ,SuperCYP, 000095250
Cibenzoline , 2D6,substrate ,human ,SuperCYP, 053267019
Ciclosporin , 2D6,inhibitor ,human ,SuperCYP, 059865133
Cimetidine , 2D6,inhibitor ,human ,SuperCYP, 051481619
Cimetidine , 2D6,inhibitor ,rat ,SuperCYP, 051481619
Cimetidine , 2D6,inhibitor ,human ,SuperCYP, 051481619
Cinnarizin , 2D6,substrate ,human ,SuperCYP, 000298577
Cinnarizin , 2D6,substrate ,human ,SuperCYP, 000298577
Cinnarizine , 2D6,substrate ,human ,SuperCYP, 000298577
Cinnarizine , 2D6,substrate ,human ,SuperCYP, 000298577
Cisapride , 2D6,inhibitor ,human ,SuperCYP, 081098604
Cisapride , 2D6,inhibitor ,human ,SuperCYP, 081098604
Citalopram , 2D6,inhibitor ,human ,SuperCYP, 059729338
Citalopram , 2D6,substrate ,human ,SuperCYP, 059729338
Citalopram , 2D6,inhibitor ,human ,SuperCYP, 059729338
Citalopram , 2D6,inhibitor ,,SuperCYP, 059729338
Citalopram , 2D6,substrate ,,SuperCYP, 059729338
Clemastine , 2D6,inhibitor ,human ,SuperCYP, 015686518
Clemastine , 2D6,inhibitor ,human ,SuperCYP, 015686518
Clomipramine , 2D6,inhibitor ,human ,SuperCYP, 000303491
Clomipramine , 2D6,substrate ,human ,SuperCYP, 000303491
Clomipramine , 2D6,inhibitor ,human ,SuperCYP, 000303491
Clomipramine , 2D6,substrate ,human ,SuperCYP, 000303491
Clotrimazole , 2D6,inhibitor ,human ,SuperCYP, 023593751
Clozapine , 2D6,inhibitor ,human ,SuperCYP, 005786210
Clozapine , 2D6,substrate ,human ,SuperCYP, 005786210
Clozapine , 2D6,inhibitor ,human ,SuperCYP, 005786210
Clozapine , 2D6,substrate ,human ,SuperCYP, 005786210
Cocaine , 2D6,substrate ,,SuperCYP, 000050362
Cocaine , 2D6,inhibitor ,human ,SuperCYP, 000050362
Codeine , 2D6,inhibitor ,human ,SuperCYP, 000076573
Codeine , 2D6,substrate ,human ,SuperCYP, 000076573
Codeine , 2D6,inhibitor ,human ,SuperCYP, 000076573
Codeine , 2D6,substrate ,,SuperCYP, 000076573
Codeine , 2D6,substrate ,human ,SuperCYP, 000076573
Colecalciferol , 2D6,inhibitor ,human ,SuperCYP, 000067970
Cyclobenzaprine , 2D6,substrate ,human ,SuperCYP, 000303537
Cyclobenzaprine , 2D6,substrate ,human ,SuperCYP, 000303537
Deanol , 2D6,substrate ,human ,SuperCYP, 000108010
Debrisoquine , 2D6,substrate ,human ,SuperCYP, 001131642
Debrisoquine , 2D6,substrate ,,SuperCYP, 001131642
Debrisoquine , 2D6,substrate ,human ,SuperCYP, 001131642
Delavirdine , 2D6,inhibitor ,human ,SuperCYP, 136817599
Delavirdine , 2D6,substrate ,human ,SuperCYP, 136817599
Delavirdine , 2D6,substrate ,human ,SuperCYP, 136817599
Delavirdine , 2D6,inhibitor ,human ,SuperCYP, 136817599
Desipramine , 2D6,inhibitor ,human ,SuperCYP, 000050475
Desipramine , 2D6,substrate ,human ,SuperCYP, 000050475
Desipramine , 2D6,inhibitor ,human ,SuperCYP, 000050475
Desipramine , 2D6,substrate ,,SuperCYP, 000050475
Desipramine , 2D6,substrate ,human ,SuperCYP, 000050475
Desloratadine , 2D6,inhibitor ,human ,SuperCYP, 100643718
desvenlafaxine , 2D6,inhibitor ,,SuperCYP, cid125017
desvenlafaxine , 2D6,substrate ,,SuperCYP, cid125017
Dexamethason , 2D6,inducer ,human ,SuperCYP, 000050022
Dexamethasone , 2D6,inducer ,human ,SuperCYP, 000050022
Dexamfetamine , 2D6,inhibitor ,human ,SuperCYP, 000051649
Dexamfetamine , 2D6,substrate ,human ,SuperCYP, 000051649
Dexfenfluramine , 2D6,inhibitor ,human ,SuperCYP, 003239449
Dexfenfluramine , 2D6,inhibitor ,human ,SuperCYP, 003239449
Dexfenfluramine , 2D6,substrate ,human ,SuperCYP, 003239449
Dexfenfluramine , 2D6,substrate ,human ,SuperCYP, 003239449
Dextromethorphan , 2D6,substrate ,human ,SuperCYP, 000125713
Dextromethorphan , 2D6,inhibitor ,human ,SuperCYP, 000125713
Dextromethorphan , 2D6,substrate ,human ,SuperCYP, 000125713
Dextropropoxyphene , 2D6,inhibitor ,human ,SuperCYP, 000469625
Dextropropoxyphene , 2D6,inhibitor ,human ,SuperCYP, 000469625
Diclofenac , 2D6,substrate ,,SuperCYP, 015307865
Diethyltoluamide , 2D6,substrate ,human ,SuperCYP, 000134623
Dihydrocodein , 2D6,substrate ,,SuperCYP, 000125280
Dihydrocodein , 2D6,substrate ,human ,SuperCYP, 000125280
Dihydrocodein , 2D6,substrate ,human ,SuperCYP, 000125280
Dihydrocodeine , 2D6,substrate ,human ,SuperCYP, 000125280
Dihydrocodeine , 2D6,substrate ,,SuperCYP, 000125280
Dihydrocodeine , 2D6,substrate ,human ,SuperCYP, 000125280
Diltiazem , 2D6,inhibitor ,human ,SuperCYP, 042399417
Diltiazem , 2D6,substrate ,human ,SuperCYP, 042399417
Diltiazem , 2D6,inhibitor ,,SuperCYP, 042399417
Diltiazem , 2D6,substrate ,,SuperCYP, 042399417
Diltiazem , 2D6,substrate ,human ,SuperCYP, 042399417
Dimethyl sulfoxide , 2D6,inhibitor ,human ,SuperCYP, 000067685
Diphenhydramin , 2D6,inhibitor ,human ,SuperCYP, 000058731
Diphenhydramin , 2D6,substrate ,human ,SuperCYP, 000058731
Diphenhydramin , 2D6,inhibitor ,,SuperCYP, 000058731
Diphenhydramin , 2D6,inhibitor ,human ,SuperCYP, 000058731
Diphenhydramin , 2D6,substrate ,human ,SuperCYP, 000058731
Diphenhydramine , 2D6,inhibitor ,human ,SuperCYP, 000058731
Diphenhydramine , 2D6,substrate ,human ,SuperCYP, 000058731
Diphenhydramine , 2D6,inhibitor ,human ,SuperCYP, 000058731
Diphenhydramine , 2D6,substrate ,human ,SuperCYP, 000058731
Diphenhydramine , 2D6,inhibitor ,,SuperCYP, 000058731
Diphenhydramine methylbromide , 2D6,inhibitor ,human ,SuperCYP, 031065891
Disulfiram , 2D6,inhibitor ,,SuperCYP, 000097778
Disulfiram , 2D6,substrate ,,SuperCYP, 000097778
Dolasetron , 2D6,substrate ,human ,SuperCYP, 115956122
Dolasetron , 2D6,inhibitor ,,SuperCYP, 115956122
Dolasetron , 2D6,substrate ,human ,SuperCYP, 115956122
Domperidone , 2D6,substrate ,human ,SuperCYP, 057808669
Domperidone , 2D6,substrate ,human ,SuperCYP, 057808669
Donepezil , 2D6,substrate ,human ,SuperCYP, 120014064
Donepezil , 2D6,substrate ,human ,SuperCYP, 120014064
Dopamine , 2D6,substrate ,human ,SuperCYP, 000051616
Doxazosin , 2D6,substrate ,human ,SuperCYP, 074191858
Doxepin , 2D6,inhibitor ,human ,SuperCYP, 001668195
Doxepin , 2D6,substrate ,human ,SuperCYP, 001668195
Doxepin , 2D6,substrate ,,SuperCYP, 001668195
Doxepin , 2D6,inhibitor ,human ,SuperCYP, 001668195
Doxepin , 2D6,substrate ,human ,SuperCYP, 001668195
Doxorubicin , 2D6,inhibitor ,human ,SuperCYP, 023214928
Doxorubicin , 2D6,inhibitor ,,SuperCYP, 023214928
Doxorubicin , 2D6,substrate ,,SuperCYP, 023214928
Doxorubicin , 2D6,inhibitor ,human ,SuperCYP, 023214928
duloxetine , 2D6,substrate ,,SuperCYP, cid60835
duloxetine , 2D6,inhibitor ,,SuperCYP, cid60835
Efavirenz , 2D6,inhibitor ,human ,SuperCYP, 154598524
Eletriptan , 2D6,substrate ,human ,SuperCYP, 143322581
Emetine , 2D6,inhibitor ,human ,SuperCYP, 000483181
Emetine , 2D6,substrate ,human ,SuperCYP, 000483181
Emetine , 2D6,substrate ,human ,SuperCYP, 000483181
Encainide , 2D6,substrate ,human ,SuperCYP, 066778367
Encainide , 2D6,substrate ,human ,SuperCYP, 066778367
Entacapone , 2D6,inhibitor ,,SuperCYP, 116314671
Epinastine , 2D6,substrate ,human ,SuperCYP, 080012437
Epinastine , 2D6,inhibitor ,human ,SuperCYP, 080012437
Epinastine , 2D6,substrate ,human ,SuperCYP, 080012437
Escitalopram , 2D6,inhibitor ,human ,SuperCYP, 128196010
Escitalopram , 2D6,substrate ,human ,SuperCYP, 128196010
Etanautine , 2D6,inhibitor ,human ,SuperCYP, 000058731
Etanautine , 2D6,substrate ,human ,SuperCYP, 000058731
Etanautine , 2D6,inhibitor ,,SuperCYP, 000058731
Etanautine , 2D6,inhibitor ,human ,SuperCYP, 000058731
Etanautine , 2D6,substrate ,human ,SuperCYP, 000058731
Ethylmorphine , 2D6,substrate ,human ,SuperCYP, 000076584
Ethylmorphine , 2D6,substrate ,human ,SuperCYP, 000076584
Etilamfetamine , 2D6,substrate ,human ,SuperCYP, 000457874
Etoricoxib , 2D6,inhibitor ,human ,SuperCYP, 202409334
Felodipine , 2D6,inhibitor ,human ,SuperCYP, 072509763
Felodipine , 2D6,inhibitor ,,SuperCYP, 072509763
Fenfluramine , 2D6,inhibitor ,human ,SuperCYP, 000458242
fesoterodine , 2D6,substrate ,,SuperCYP, cid6918558
Fexofenadine , 2D6,inhibitor ,human ,SuperCYP, 083799240
Fexofenadine , 2D6,inhibitor ,,SuperCYP, 083799240
Flecainide , 2D6,inhibitor ,human ,SuperCYP, 054143554
Flecainide , 2D6,substrate ,human ,SuperCYP, 054143554
Flecainide , 2D6,inhibitor ,,SuperCYP, 054143554
Flecainide , 2D6,substrate ,,SuperCYP, 054143554
Flecainide , 2D6,substrate ,,SuperCYP, 054143554
Flecainide , 2D6,inhibitor ,human ,SuperCYP, 054143554
Fluconazole , 2D6,inhibitor ,human ,SuperCYP, 086386734
Flunarizine , 2D6,substrate ,human ,SuperCYP, 052468607
Flunarizine , 2D6,substrate ,human ,SuperCYP, 052468607
Fluoxetine , 2D6,substrate ,human ,SuperCYP, 054910893
Fluoxetine , 2D6,inhibitor ,human ,SuperCYP, 054910893
Fluoxetine , 2D6,substrate ,human ,SuperCYP, 054910893
Fluoxetine , 2D6,inhibitor ,,SuperCYP, 054910893
Fluoxetine , 2D6,substrate ,,SuperCYP, 054910893
Fluoxetine , 2D6,inhibitor ,human ,SuperCYP, 054910893
Fluphenazine , 2D6,inhibitor ,,SuperCYP, 000069238
Fluphenazine , 2D6,substrate ,,SuperCYP, 000069238
Fluphenazine , 2D6,substrate ,human ,SuperCYP, 000069238
Fluphenazine , 2D6,inhibitor ,human ,SuperCYP, 000069238
Fluvastatin , 2D6,inhibitor ,,SuperCYP, 093957541
Fluvastatin , 2D6,substrate ,,SuperCYP, 093957541
Fluvastatin , 2D6,inhibitor ,human ,SuperCYP, 093957541
Fluvastatin , 2D6,substrate ,human ,SuperCYP, 093957541
Fluvoxamine , 2D6,inhibitor ,human ,SuperCYP, 054739183
Fluvoxamine , 2D6,substrate ,human ,SuperCYP, 054739183
Fluvoxamine , 2D6,inhibitor ,,SuperCYP, 054739183
Fluvoxamine , 2D6,substrate ,,SuperCYP, 054739183
Formoterol , 2D6,substrate ,,SuperCYP, 043229807
Galantamine , 2D6,substrate ,human ,SuperCYP, 000357700
Galantamine , 2D6,substrate ,human ,SuperCYP, 000357700
Galantamine , 2D6,substrate ,human ,SuperCYP, 000357700
Gefitinib , 2D6,inhibitor ,human ,SuperCYP, 184475352
Gefitinib , 2D6,substrate ,human ,SuperCYP, 184475352
Gefitinib , 2D6,inhibitor ,,SuperCYP, 184475352
Gefitinib , 2D6,substrate ,human ,SuperCYP, 184475352
